customer_id,segment,churn_probability,clv_band,recommended_action,recommended_product_category,priority_score,campaign_reason
C00242601,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.58,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00040944,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.57,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00053608,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.56,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00011201,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.56,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00159718,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.54,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00249928,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.53,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00009628,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.49,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00023452,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.49,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00206006,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.48,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00213517,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.47,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00160726,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.46,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00211232,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.46,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00065577,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.45,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00051399,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.45,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00215801,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.45,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00076028,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.45,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00145895,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.45,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00157134,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.44,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00048830,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.44,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00168635,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.42,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00018333,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.41,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00194296,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.41,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00024612,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.4,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00091615,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.39,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00004392,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.38,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00115691,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.35,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00158816,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.35,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00187186,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.35,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00239546,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.34,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00209463,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.34,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00132567,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.34,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00147592,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.34,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00184961,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.34,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00034897,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.32,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00233096,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.31,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00006923,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.29,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00026548,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.28,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00064661,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.27,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00046661,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.27,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00106009,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.26,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00213664,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.25,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00144225,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.24,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00160562,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.23,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00045344,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.23,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00153485,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.22,Customer is in the top predicted CLV population and should be protected from preventable churn.
