customer_id,segment,churn_probability,clv_band,recommended_action,recommended_product_category,priority_score,campaign_reason
C00160726,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.46,High-value customer is not yet in the highest loyalty tier.
C00211232,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.46,High-value customer is not yet in the highest loyalty tier.
C00145895,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.45,High-value customer is not yet in the highest loyalty tier.
C00051399,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.45,High-value customer is not yet in the highest loyalty tier.
C00065577,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.45,High-value customer is not yet in the highest loyalty tier.
C00215801,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.45,High-value customer is not yet in the highest loyalty tier.
C00076028,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.45,High-value customer is not yet in the highest loyalty tier.
C00157134,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.44,High-value customer is not yet in the highest loyalty tier.
C00048830,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.44,High-value customer is not yet in the highest loyalty tier.
C00168635,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.42,High-value customer is not yet in the highest loyalty tier.
C00194296,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.41,High-value customer is not yet in the highest loyalty tier.
C00018333,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.41,High-value customer is not yet in the highest loyalty tier.
C00024612,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.4,High-value customer is not yet in the highest loyalty tier.
C00091615,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.39,High-value customer is not yet in the highest loyalty tier.
C00004392,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.38,High-value customer is not yet in the highest loyalty tier.
C00115691,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.35,High-value customer is not yet in the highest loyalty tier.
C00158816,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.35,High-value customer is not yet in the highest loyalty tier.
C00187186,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.35,High-value customer is not yet in the highest loyalty tier.
C00147592,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.34,High-value customer is not yet in the highest loyalty tier.
C00184961,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.34,High-value customer is not yet in the highest loyalty tier.
C00239546,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.34,High-value customer is not yet in the highest loyalty tier.
C00209463,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.34,High-value customer is not yet in the highest loyalty tier.
C00132567,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.34,High-value customer is not yet in the highest loyalty tier.
C00034897,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.32,High-value customer is not yet in the highest loyalty tier.
C00233096,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.31,High-value customer is not yet in the highest loyalty tier.
C00006923,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.29,High-value customer is not yet in the highest loyalty tier.
C00026548,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.28,High-value customer is not yet in the highest loyalty tier.
C00064661,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.27,High-value customer is not yet in the highest loyalty tier.
C00046661,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.27,High-value customer is not yet in the highest loyalty tier.
C00106009,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.26,High-value customer is not yet in the highest loyalty tier.
C00213664,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.25,High-value customer is not yet in the highest loyalty tier.
C00144225,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.24,High-value customer is not yet in the highest loyalty tier.
C00160562,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.23,High-value customer is not yet in the highest loyalty tier.
C00045344,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.23,High-value customer is not yet in the highest loyalty tier.
C00105454,Discount-driven Buyers,1.0,Mid,Loyalty upgrade offer,Beauty,86.22,High-value customer is not yet in the highest loyalty tier.
