customer_id,segment,churn_probability,clv_band,recommended_action,recommended_product_category,priority_score,campaign_reason
C00037551,Discount-driven Buyers,0.9999884345933816,Mid,Margin-controlled promotion,Beauty,66.48,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00050658,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,66.47,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00189984,Discount-driven Buyers,0.9999999999999668,Low,Margin-controlled promotion,Beauty,66.41,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00227047,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,66.35,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00206408,Discount-driven Buyers,0.9999999999997404,Low,Margin-controlled promotion,Apparel,66.32,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00132971,Discount-driven Buyers,0.999999999934962,Low,Margin-controlled promotion,Beauty,66.29,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00190510,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,66.28,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00177361,One-time Buyers,1.0,Low,Margin-controlled promotion,Beauty,66.25,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00076902,One-time Buyers,1.0,Low,Margin-controlled promotion,Beauty,66.2,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00043351,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,66.17,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00178101,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,66.16,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00210943,Discount-driven Buyers,0.9989417896284012,Mid,Margin-controlled promotion,Beauty,66.15,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00032728,One-time Buyers 2,1.0,Low,Margin-controlled promotion,Beauty,66.15,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00160923,Discount-driven Buyers,0.9998618746537924,Mid,Margin-controlled promotion,Beauty,66.13,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00031296,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,66.06,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00226906,Discount-driven Buyers,0.9953264959703204,Mid,Margin-controlled promotion,Beauty,66.06,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00143228,Discount-driven Buyers,0.9999999878339266,Mid,Margin-controlled promotion,Beauty,66.05,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00098542,Discount-driven Buyers,0.9999999999999868,Low,Margin-controlled promotion,Beauty,66.03,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00110777,High Value Loyal Customers 2,0.7267999410551073,Mid,Margin-controlled promotion,Beauty,66.02,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00183833,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Apparel,65.97,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00021059,Discount-driven Buyers,0.9999999102423046,Mid,Margin-controlled promotion,Beauty,65.9,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00017046,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Apparel,65.86,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00002241,One-time Buyers 2,1.0,Low,Margin-controlled promotion,Beauty,65.81,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00186510,Discount-driven Buyers,0.9999999987115018,Mid,Margin-controlled promotion,Beauty,65.8,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00037920,Discount-driven Buyers,0.9998054557281716,Mid,Margin-controlled promotion,Beauty,65.79,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00110154,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.78,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00011755,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.78,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00038527,Discount-driven Buyers,0.9795982491796956,Mid,Margin-controlled promotion,Beauty,65.76,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00128387,One-time Buyers 2,1.0,Low,Margin-controlled promotion,Beauty,65.71,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00034738,One-time Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.69,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00211199,Discount-driven Buyers,0.9999999981520776,Low,Margin-controlled promotion,Beauty,65.68,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00176231,One-time Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.68,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00174480,Discount-driven Buyers,0.9999999999533014,Low,Margin-controlled promotion,Beauty,65.68,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00015118,Discount-driven Buyers,0.9999999996810052,Mid,Margin-controlled promotion,Beauty,65.65,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00011149,Discount-driven Buyers,0.9999992872612292,Mid,Margin-controlled promotion,Beauty,65.63,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00158799,Discount-driven Buyers,0.9959374132498884,Mid,Margin-controlled promotion,Beauty,65.63,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00004889,One-time Buyers 2,1.0,Low,Margin-controlled promotion,Apparel,65.61,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00052485,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.6,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00204716,Discount-driven Buyers,0.999999997965076,Mid,Margin-controlled promotion,Beauty,65.6,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00078004,Discount-driven Buyers,0.999999923161204,Mid,Margin-controlled promotion,Beauty,65.59,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00217185,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.55,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00058950,Discount-driven Buyers,0.9999970552338516,Mid,Margin-controlled promotion,Beauty,65.55,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00196009,High Value Loyal Customers 2,0.9590609731035592,Mid,Margin-controlled promotion,Beauty,65.53,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00017658,Discount-driven Buyers,0.9999999957850704,Mid,Margin-controlled promotion,Beauty,65.5,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00244116,Discount-driven Buyers,0.620527825234245,Mid,Margin-controlled promotion,Beauty,65.48,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00055349,Discount-driven Buyers,0.9999958699573632,Mid,Margin-controlled promotion,Beauty,65.45,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00223893,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Apparel,65.45,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00121104,One-time Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.42,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00155774,Discount-driven Buyers,0.9999999928803768,Low,Margin-controlled promotion,Beauty,65.4,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00248865,Discount-driven Buyers,0.9994531274158888,Mid,Margin-controlled promotion,Beauty,65.36,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00212277,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.33,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00215735,One-time Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.32,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00202613,Discount-driven Buyers,0.9988515045457992,Mid,Margin-controlled promotion,Beauty,65.28,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00206020,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.28,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00030956,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.28,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00093232,Discount-driven Buyers,0.7087462983775531,Mid,Margin-controlled promotion,Beauty,65.23,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00213968,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.19,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00147181,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.16,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00182548,Discount-driven Buyers,0.9999999992921924,Low,Margin-controlled promotion,Beauty,65.14,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00154488,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Apparel,65.13,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00179383,Discount-driven Buyers,0.9999999925509436,Low,Margin-controlled promotion,Beauty,65.1,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00053920,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.08,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00008242,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.07,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00105039,Discount-driven Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.07,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00015659,Discount-driven Buyers,0.9999999999753266,Low,Margin-controlled promotion,Beauty,65.07,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00208275,One-time Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.05,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00039008,One-time Buyers,1.0,Low,Margin-controlled promotion,Beauty,65.05,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
C00223837,Discount-driven Buyers,0.9999999999568734,Low,Margin-controlled promotion,Beauty,65.03,Customer shows high discount dependency and should receive controlled offers rather than blanket discounts.
