customer_id,segment,churn_probability,clv_band,recommended_action,recommended_product_category,priority_score,campaign_reason
C00132567,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.34,High churn probability with measurable profit or CLV at risk.
C00184961,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.34,High churn probability with measurable profit or CLV at risk.
C00034897,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.32,High churn probability with measurable profit or CLV at risk.
C00233096,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.31,High churn probability with measurable profit or CLV at risk.
C00006923,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.29,High churn probability with measurable profit or CLV at risk.
C00026548,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.28,High churn probability with measurable profit or CLV at risk.
C00064661,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.27,High churn probability with measurable profit or CLV at risk.
C00046661,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.27,High churn probability with measurable profit or CLV at risk.
C00106009,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.26,High churn probability with measurable profit or CLV at risk.
C00213664,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.25,High churn probability with measurable profit or CLV at risk.
C00144225,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.24,High churn probability with measurable profit or CLV at risk.
C00045344,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.23,High churn probability with measurable profit or CLV at risk.
C00160562,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.23,High churn probability with measurable profit or CLV at risk.
C00105454,Discount-driven Buyers,1.0,Mid,Retention save journey,Beauty,86.22,High churn probability with measurable profit or CLV at risk.
